Order ID,Product,Quantity Ordered,Price Each,Total Price,Purchase Address,Order Date,time,Street,City,State,Zip code
183115,Apple Airpods Headphones,1,150,150,"773 Washington St, Boston, MA 02215",4/3/2019,9:18:00 AM,773 Washington St, Boston,MA,2215
183116,Google Phone,1,600,600,"112 Pine St, Los Angeles, CA 90001",4/24/2019,12:56:00 AM,112 Pine St, Los Angeles,CA,90001
183117,AAA Batteries (4-pack),2,2.99,5.98,"773 Center St, Boston, MA 02215",4/11/2019,7:42:00 PM,773 Center St, Boston,MA,2215
183118,AA Batteries (4-pack),1,3.84,3.84,"390 Park St, Los Angeles, CA 90001",4/1/2019,9:08:00 PM,390 Park St, Los Angeles,CA,90001
183119,Apple Airpods Headphones,1,150,150,"491 West St, New York City, NY 10001",4/29/2019,12:47:00 PM,491 West St, New York City,NY,10001
183120,AAA Batteries (4-pack),1,2.99,2.99,"51 Lakeview St, Los Angeles, CA 90001",4/30/2019,8:52:00 AM,51 Lakeview St, Los Angeles,CA,90001
183121,AA Batteries (4-pack),3,3.84,11.52,"915 Madison St, Austin, TX 73301",4/9/2019,1:28:00 PM,915 Madison St, Austin,TX,73301
183122,Google Phone,1,600,600,"1 Adams St, Austin, TX 73301",4/12/2019,6:16:00 AM,1 Adams St, Austin,TX,73301
183122,USB-C Charging Cable,1,11.95,11.95,"1 Adams St, Austin, TX 73301",4/12/2019,6:16:00 AM,1 Adams St, Austin,TX,73301
183123,USB-C Charging Cable,3,11.95,35.85,"765 14th St, San Francisco, CA 94016",4/2/2019,3:12:00 PM,765 14th St, San Francisco,CA,94016
183124,Bose SoundSport Headphones,1,99.99,99.99,"702 Washington St, Boston, MA 02215",4/23/2019,9:52:00 AM,702 Washington St, Boston,MA,2215
183125,AAA Batteries (4-pack),1,2.99,2.99,"136 Dogwood St, San Francisco, CA 94016",4/24/2019,5:55:00 PM,136 Dogwood St, San Francisco,CA,94016
183126,Google Phone,1,600,600,"249 13th St, Portland, OR 97035",4/24/2019,11:15:00 PM,249 13th St, Portland,OR,97035
183127,AAA Batteries (4-pack),1,2.99,2.99,"566 5th St, Atlanta, GA 30301",4/27/2019,3:30:00 PM,566 5th St, Atlanta,GA,30301
183128,AA Batteries (4-pack),1,3.84,3.84,"779 Ridge St, Atlanta, GA 30301",4/19/2019,1:12:00 PM,779 Ridge St, Atlanta,GA,30301
183129,Flatscreen TV,1,300,300,"219 Sunset St, Atlanta, GA 30301",4/8/2019,10:05:00 PM,219 Sunset St, Atlanta,GA,30301
183130,Wired Headphones,1,11.99,11.99,"511 9th St, Boston, MA 02215",4/17/2019,5:45:00 AM,511 9th St, Boston,MA,2215
183131,ThinkPad Laptop,1,999.99,999.99,"887 Hill St, Boston, MA 02215",4/26/2019,12:32:00 AM,887 Hill St, Boston,MA,2215
183132,AAA Batteries (4-pack),1,2.99,2.99,"584 Dogwood St, Dallas, TX 75001",4/22/2019,8:58:00 PM,584 Dogwood St, Dallas,TX,75001
183133,AA Batteries (4-pack),1,3.84,3.84,"102 Sunset St, San Francisco, CA 94016",4/11/2019,11:07:00 AM,102 Sunset St, San Francisco,CA,94016
183134,AAA Batteries (4-pack),1,2.99,2.99,"203 12th St, Austin, TX 73301",4/16/2019,5:36:00 PM,203 12th St, Austin,TX,73301
183135,AAA Batteries (4-pack),1,2.99,2.99,"391 13th St, New York City, NY 10001",4/29/2019,12:22:00 PM,391 13th St, New York City,NY,10001
183136,AAA Batteries (4-pack),1,2.99,2.99,"57 12th St, San Francisco, CA 94016",4/30/2019,3:45:00 PM,57 12th St, San Francisco,CA,94016
183137,Vareebadd Phone,1,400,400,"985 Hickory St, Boston, MA 02215",4/21/2019,4:09:00 PM,985 Hickory St, Boston,MA,2215
183138,20in Monitor,1,109.99,109.99,"594 13th St, San Francisco, CA 94016",4/9/2019,9:30:00 PM,594 13th St, San Francisco,CA,94016
183139,Google Phone,1,600,600,"836 Sunset St, Seattle, WA 98101",4/2/2019,11:02:00 AM,836 Sunset St, Seattle,WA,98101
183140,Google Phone,1,600,600,"508 14th St, New York City, NY 10001",4/17/2019,7:05:00 PM,508 14th St, New York City,NY,10001
183140,USB-C Charging Cable,1,11.95,11.95,"508 14th St, New York City, NY 10001",4/17/2019,7:05:00 PM,508 14th St, New York City,NY,10001
183141,AAA Batteries (4-pack),1,2.99,2.99,"948 4th St, New York City, NY 10001",4/5/2019,2:45:00 PM,948 4th St, New York City,NY,10001
183142,Flatscreen TV,1,300,300,"334 Pine St, Boston, MA 02215",4/11/2019,9:30:00 AM,334 Pine St, Boston,MA,2215
183143,Wired Headphones,1,11.99,11.99,"569 5th St, San Francisco, CA 94016",4/23/2019,6:01:00 PM,569 5th St, San Francisco,CA,94016
183144,27in FHD Monitor,1,149.99,149.99,"540 South St, Atlanta, GA 30301",4/22/2019,10:01:00 PM,540 South St, Atlanta,GA,30301
183145,USB-C Charging Cable,1,11.95,11.95,"502 8th St, Boston, MA 02215",4/12/2019,1:02:00 AM,502 8th St, Boston,MA,2215
183146,iPhone,1,700,700,"667 Hill St, Boston, MA 02215",4/9/2019,12:23:00 PM,667 Hill St, Boston,MA,2215
183146,Lightning Charging Cable,1,14.95,14.95,"667 Hill St, Boston, MA 02215",4/9/2019,12:23:00 PM,667 Hill St, Boston,MA,2215
183147,27in 4K Gaming Monitor,1,389.99,389.99,"892 Church St, San Francisco, CA 94016",4/11/2019,9:40:00 PM,892 Church St, San Francisco,CA,94016
183148,Bose SoundSport Headphones,1,99.99,99.99,"265 Pine St, San Francisco, CA 94016",4/10/2019,11:29:00 AM,265 Pine St, San Francisco,CA,94016
183149,Apple Airpods Headphones,1,150,150,"669 North St, Portland, OR 97035",4/27/2019,1:00:00 PM,669 North St, Portland,OR,97035
183149,27in 4K Gaming Monitor,1,389.99,389.99,"669 North St, Portland, OR 97035",4/27/2019,1:00:00 PM,669 North St, Portland,OR,97035
183150,Lightning Charging Cable,1,14.95,14.95,"113 Pine St, Seattle, WA 98101",4/17/2019,5:46:00 PM,113 Pine St, Seattle,WA,98101
183151,AAA Batteries (4-pack),1,2.99,2.99,"775 Maple St, Atlanta, GA 30301",4/8/2019,9:09:00 PM,775 Maple St, Atlanta,GA,30301
183152,USB-C Charging Cable,1,11.95,11.95,"116 8th St, Los Angeles, CA 90001",4/27/2019,4:01:00 PM,116 8th St, Los Angeles,CA,90001
183153,iPhone,1,700,700,"410 Elm St, Seattle, WA 98101",4/15/2019,11:27:00 AM,410 Elm St, Seattle,WA,98101
183154,AAA Batteries (4-pack),1,2.99,2.99,"789 Lake St, San Francisco, CA 94016",4/19/2019,2:08:00 PM,789 Lake St, San Francisco,CA,94016
183155,AAA Batteries (4-pack),2,2.99,5.98,"717 Washington St, New York City, NY 10001",4/18/2019,3:24:00 PM,717 Washington St, New York City,NY,10001
183156,Bose SoundSport Headphones,1,99.99,99.99,"425 Maple St, Portland, OR 97035",4/8/2019,6:58:00 PM,425 Maple St, Portland,OR,97035
183157,AA Batteries (4-pack),1,3.84,3.84,"91 14th St, Boston, MA 02215",4/2/2019,6:35:00 AM,91 14th St, Boston,MA,2215
183158,USB-C Charging Cable,1,11.95,11.95,"272 6th St, Atlanta, GA 30301",4/14/2019,1:26:00 AM,272 6th St, Atlanta,GA,30301
183159,AA Batteries (4-pack),1,3.84,3.84,"311 Highland St, San Francisco, CA 94016",4/8/2019,4:05:00 PM,311 Highland St, San Francisco,CA,94016
183160,AA Batteries (4-pack),1,3.84,3.84,"589 Park St, San Francisco, CA 94016",4/28/2019,6:21:00 PM,589 Park St, San Francisco,CA,94016
183161,Lightning Charging Cable,3,14.95,44.85,"568 Jackson St, San Francisco, CA 94016",4/22/2019,7:20:00 PM,568 Jackson St, San Francisco,CA,94016
183162,AAA Batteries (4-pack),1,2.99,2.99,"806 Adams St, San Francisco, CA 94016",4/15/2019,11:34:00 AM,806 Adams St, San Francisco,CA,94016
183163,Lightning Charging Cable,1,14.95,14.95,"680 South St, Atlanta, GA 30301",4/13/2019,7:03:00 PM,680 South St, Atlanta,GA,30301
183164,USB-C Charging Cable,1,11.95,11.95,"788 1st St, San Francisco, CA 94016",4/13/2019,12:04:00 PM,788 1st St, San Francisco,CA,94016
183165,Lightning Charging Cable,2,14.95,29.9,"603 Sunset St, Los Angeles, CA 90001",4/2/2019,4:04:00 PM,603 Sunset St, Los Angeles,CA,90001
183166,AAA Batteries (4-pack),1,2.99,2.99,"366 Main St, Los Angeles, CA 90001",4/2/2019,9:47:00 PM,366 Main St, Los Angeles,CA,90001
183167,Lightning Charging Cable,1,14.95,14.95,"424 Jackson St, New York City, NY 10001",4/7/2019,11:57:00 AM,424 Jackson St, New York City,NY,10001
183168,Macbook Pro Laptop,1,1700,1700,"875 Pine St, Portland, OR 97035",4/27/2019,11:28:00 AM,875 Pine St, Portland,OR,97035
183169,Bose SoundSport Headphones,1,99.99,99.99,"59 Spruce St, Los Angeles, CA 90001",4/8/2019,9:20:00 AM,59 Spruce St, Los Angeles,CA,90001
183170,Flatscreen TV,1,300,300,"752 Hill St, San Francisco, CA 94016",4/15/2019,9:28:00 PM,752 Hill St, San Francisco,CA,94016
183171,Wired Headphones,1,11.99,11.99,"601 Adams St, Los Angeles, CA 90001",4/9/2019,9:54:00 AM,601 Adams St, Los Angeles,CA,90001
183172,Flatscreen TV,1,300,300,"444 West St, Los Angeles, CA 90001",4/10/2019,10:17:00 AM,444 West St, Los Angeles,CA,90001
183173,Lightning Charging Cable,2,14.95,29.9,"821 Elm St, Los Angeles, CA 90001",4/20/2019,12:30:00 PM,821 Elm St, Los Angeles,CA,90001
183174,USB-C Charging Cable,1,11.95,11.95,"624 2nd St, New York City, NY 10001",4/21/2019,8:44:00 PM,624 2nd St, New York City,NY,10001
183175,Wired Headphones,1,11.99,11.99,"949 Highland St, Portland, OR 97035",4/12/2019,6:12:00 PM,949 Highland St, Portland,OR,97035
183176,Lightning Charging Cable,1,14.95,14.95,"361 9th St, New York City, NY 10001",4/15/2019,3:10:00 PM,361 9th St, New York City,NY,10001
183177,iPhone,1,700,700,"337 14th St, Atlanta, GA 30301",4/24/2019,12:43:00 PM,337 14th St, Atlanta,GA,30301
183177,Lightning Charging Cable,1,14.95,14.95,"337 14th St, Atlanta, GA 30301",4/24/2019,12:43:00 PM,337 14th St, Atlanta,GA,30301
183178,AAA Batteries (4-pack),1,2.99,2.99,"380 North St, San Francisco, CA 94016",4/29/2019,8:07:00 PM,380 North St, San Francisco,CA,94016
Order ID,Product,Quantity Ordered,Price Each,#VALUE!,Purchase Address,Order Dat,e,Purchase Address,,,
183179,Macbook Pro Laptop,1,1700,1700,"519 5th St, San Francisco, CA 94016",4/3/2019,5:27:00 PM,519 5th St, San Francisco,CA,94016
183180,Apple Airpods Headphones,1,150,150,"779 Cedar St, Los Angeles, CA 90001",4/21/2019,9:50:00 AM,779 Cedar St, Los Angeles,CA,90001
183181,Lightning Charging Cable,1,14.95,14.95,"150 Walnut St, San Francisco, CA 94016",4/17/2019,10:28:00 AM,150 Walnut St, San Francisco,CA,94016
183182,AA Batteries (4-pack),2,3.84,7.68,"408 Hill St, San Francisco, CA 94016",4/3/2019,10:13:00 AM,408 Hill St, San Francisco,CA,94016
183183,AAA Batteries (4-pack),3,2.99,8.97,"21 6th St, San Francisco, CA 94016",4/12/2019,2:25:00 PM,21 6th St, San Francisco,CA,94016
183184,USB-C Charging Cable,1,11.95,11.95,"498 1st St, Atlanta, GA 30301",4/30/2019,5:05:00 PM,498 1st St, Atlanta,GA,30301
183185,Wired Headphones,1,11.99,11.99,"617 Lakeview St, Austin, TX 73301",4/22/2019,6:22:00 PM,617 Lakeview St, Austin,TX,73301
183186,USB-C Charging Cable,1,11.95,11.95,"11 Forest St, Boston, MA 02215",4/14/2019,11:04:00 AM,11 Forest St, Boston,MA,2215
183187,AA Batteries (4-pack),1,3.84,3.84,"43 Walnut St, San Francisco, CA 94016",4/9/2019,12:59:00 PM,43 Walnut St, San Francisco,CA,94016
183188,Wired Headphones,1,11.99,11.99,"22 12th St, San Francisco, CA 94016",4/30/2019,9:46:00 PM,22 12th St, San Francisco,CA,94016
183189,USB-C Charging Cable,1,11.95,11.95,"841 7th St, Atlanta, GA 30301",4/17/2019,8:05:00 PM,841 7th St, Atlanta,GA,30301
183190,20in Monitor,1,109.99,109.99,"253 Cherry St, Austin, TX 73301",4/22/2019,2:56:00 PM,253 Cherry St, Austin,TX,73301
183191,Lightning Charging Cable,1,14.95,14.95,"212 West St, Dallas, TX 75001",4/8/2019,6:35:00 PM,212 West St, Dallas,TX,75001
183192,34in Ultrawide Monitor,1,379.99,379.99,"500 Walnut St, Boston, MA 02215",4/13/2019,9:07:00 PM,500 Walnut St, Boston,MA,2215
183193,AA Batteries (4-pack),2,3.84,7.68,"728 North St, Boston, MA 02215",4/17/2019,12:05:00 PM,728 North St, Boston,MA,2215
183194,AAA Batteries (4-pack),1,2.99,2.99,"178 Jackson St, San Francisco, CA 94016",4/9/2019,5:18:00 PM,178 Jackson St, San Francisco,CA,94016
183195,20in Monitor,1,109.99,109.99,"312 Johnson St, San Francisco, CA 94016",4/5/2019,8:05:00 PM,312 Johnson St, San Francisco,CA,94016
183196,Wired Headphones,1,11.99,11.99,"536 Maple St, Boston, MA 02215",4/23/2019,5:53:00 AM,536 Maple St, Boston,MA,2215
183197,AAA Batteries (4-pack),2,2.99,5.98,"540 10th St, Los Angeles, CA 90001",4/23/2019,10:24:00 AM,540 10th St, Los Angeles,CA,90001
183198,27in 4K Gaming Monitor,1,389.99,389.99,"760 8th St, Atlanta, GA 30301",4/21/2019,10:54:00 AM,760 8th St, Atlanta,GA,30301
183199,Macbook Pro Laptop,1,1700,1700,"629 Madison St, New York City, NY 10001",4/10/2019,10:59:00 AM,629 Madison St, New York City,NY,10001
183200,AAA Batteries (4-pack),1,2.99,2.99,"849 14th St, Boston, MA 02215",4/18/2019,8:44:00 PM,849 14th St, Boston,MA,2215
183201,Flatscreen TV,1,300,300,"910 5th St, Seattle, WA 98101",4/1/2019,9:01:00 AM,910 5th St, Seattle,WA,98101
183202,Flatscreen TV,1,300,300,"6 Wilson St, Boston, MA 02215",4/24/2019,11:45:00 AM,6 Wilson St, Boston,MA,2215
183203,27in 4K Gaming Monitor,1,389.99,389.99,"385 Main St, New York City, NY 10001",4/19/2019,6:19:00 AM,385 Main St, New York City,NY,10001
183204,Wired Headphones,1,11.99,11.99,"258 West St, San Francisco, CA 94016",4/2/2019,11:10:00 AM,258 West St, San Francisco,CA,94016
183205,AA Batteries (4-pack),1,3.84,3.84,"88 11th St, Los Angeles, CA 90001",4/7/2019,8:57:00 AM,88 11th St, Los Angeles,CA,90001
183206,USB-C Charging Cable,1,11.95,11.95,"688 Center St, San Francisco, CA 94016",4/6/2019,8:59:00 AM,688 Center St, San Francisco,CA,94016
183207,27in 4K Gaming Monitor,1,389.99,389.99,"259 Center St, San Francisco, CA 94016",4/18/2019,3:25:00 PM,259 Center St, San Francisco,CA,94016
183208,Apple Airpods Headphones,1,150,150,"441 Cedar St, San Francisco, CA 94016",4/16/2019,3:26:00 PM,441 Cedar St, San Francisco,CA,94016
183209,Bose SoundSport Headphones,1,99.99,99.99,"495 Lakeview St, Los Angeles, CA 90001",4/17/2019,5:38:00 PM,495 Lakeview St, Los Angeles,CA,90001
183210,Lightning Charging Cable,1,14.95,14.95,"676 11th St, Boston, MA 02215",4/30/2019,11:49:00 AM,676 11th St, Boston,MA,2215
183211,Wired Headphones,1,11.99,11.99,"249 Chestnut St, Dallas, TX 75001",4/15/2019,10:16:00 PM,249 Chestnut St, Dallas,TX,75001
183212,USB-C Charging Cable,1,11.95,11.95,"479 Meadow St, San Francisco, CA 94016",4/24/2019,1:05:00 PM,479 Meadow St, San Francisco,CA,94016
183213,Bose SoundSport Headphones,1,99.99,99.99,"55 13th St, New York City, NY 10001",4/3/2019,11:45:00 AM,55 13th St, New York City,NY,10001
183214,Google Phone,1,600,600,"868 Center St, San Francisco, CA 94016",4/10/2019,11:09:00 AM,868 Center St, San Francisco,CA,94016
183215,USB-C Charging Cable,1,11.95,11.95,"790 Hickory St, San Francisco, CA 94016",4/13/2019,9:54:00 AM,790 Hickory St, San Francisco,CA,94016
183216,Lightning Charging Cable,1,14.95,14.95,"461 Walnut St, San Francisco, CA 94016",4/10/2019,8:45:00 AM,461 Walnut St, San Francisco,CA,94016
183217,USB-C Charging Cable,1,11.95,11.95,"860 13th St, San Francisco, CA 94016",4/24/2019,4:11:00 PM,860 13th St, San Francisco,CA,94016
183217,Lightning Charging Cable,1,14.95,14.95,"860 13th St, San Francisco, CA 94016",4/24/2019,4:11:00 PM,860 13th St, San Francisco,CA,94016
183218,Apple Airpods Headphones,1,150,150,"445 4th St, Austin, TX 73301",4/29/2019,12:39:00 PM,445 4th St, Austin,TX,73301
183218,AA Batteries (4-pack),1,3.84,3.84,"445 4th St, Austin, TX 73301",4/29/2019,12:39:00 PM,445 4th St, Austin,TX,73301
183219,USB-C Charging Cable,1,11.95,11.95,"794 10th St, Atlanta, GA 30301",4/16/2019,1:44:00 PM,794 10th St, Atlanta,GA,30301
183220,iPhone,1,700,700,"313 Church St, New York City, NY 10001",4/17/2019,7:59:00 PM,313 Church St, New York City,NY,10001
183220,Lightning Charging Cable,1,14.95,14.95,"313 Church St, New York City, NY 10001",4/17/2019,7:59:00 PM,313 Church St, New York City,NY,10001
183221,Lightning Charging Cable,1,14.95,14.95,"941 Washington St, Atlanta, GA 30301",4/15/2019,8:53:00 AM,941 Washington St, Atlanta,GA,30301
183222,34in Ultrawide Monitor,1,379.99,379.99,"141 Lincoln St, Atlanta, GA 30301",4/4/2019,2:21:00 AM,141 Lincoln St, Atlanta,GA,30301
183223,20in Monitor,1,109.99,109.99,"729 12th St, San Francisco, CA 94016",4/14/2019,11:50:00 AM,729 12th St, San Francisco,CA,94016
183224,USB-C Charging Cable,1,11.95,11.95,"601 Main St, San Francisco, CA 94016",4/12/2019,5:35:00 PM,601 Main St, San Francisco,CA,94016
183225,Lightning Charging Cable,1,14.95,14.95,"515 Wilson St, Austin, TX 73301",4/1/2019,12:02:00 PM,515 Wilson St, Austin,TX,73301
183226,Wired Headphones,1,11.99,11.99,"801 Church St, Atlanta, GA 30301",4/16/2019,1:29:00 PM,801 Church St, Atlanta,GA,30301
183227,USB-C Charging Cable,1,11.95,11.95,"575 12th St, San Francisco, CA 94016",4/21/2019,2:17:00 PM,575 12th St, San Francisco,CA,94016
183228,AAA Batteries (4-pack),2,2.99,5.98,"34 Chestnut St, Portland, OR 97035",4/7/2019,4:24:00 AM,34 Chestnut St, Portland,OR,97035
183229,USB-C Charging Cable,3,11.95,35.85,"691 Park St, Los Angeles, CA 90001",4/20/2019,6:12:00 AM,691 Park St, Los Angeles,CA,90001
183230,Google Phone,1,600,600,"528 South St, San Francisco, CA 94016",4/4/2019,11:09:00 AM,528 South St, San Francisco,CA,94016
183230,Bose SoundSport Headphones,1,99.99,99.99,"528 South St, San Francisco, CA 94016",4/4/2019,11:09:00 AM,528 South St, San Francisco,CA,94016
183231,Lightning Charging Cable,1,14.95,14.95,"826 Cedar St, San Francisco, CA 94016",4/12/2019,8:23:00 PM,826 Cedar St, San Francisco,CA,94016
183232,34in Ultrawide Monitor,1,379.99,379.99,"98 Forest St, Dallas, TX 75001",4/7/2019,6:58:00 PM,98 Forest St, Dallas,TX,75001
183233,iPhone,1,700,700,"535 Center St, San Francisco, CA 94016",4/24/2019,9:37:00 AM,535 Center St, San Francisco,CA,94016
183234,Wired Headphones,1,11.99,11.99,"618 Hill St, Dallas, TX 75001",4/26/2019,10:21:00 AM,618 Hill St, Dallas,TX,75001
183235,AA Batteries (4-pack),1,3.84,3.84,"292 9th St, Austin, TX 73301",4/11/2019,8:00:00 PM,292 9th St, Austin,TX,73301
183236,AAA Batteries (4-pack),1,2.99,2.99,"906 Wilson St, Los Angeles, CA 90001",4/15/2019,3:50:00 PM,906 Wilson St, Los Angeles,CA,90001
183237,34in Ultrawide Monitor,1,379.99,379.99,"640 South St, Seattle, WA 98101",4/14/2019,6:58:00 AM,640 South St, Seattle,WA,98101
183238,Wired Headphones,1,11.99,11.99,"860 West St, San Francisco, CA 94016",4/15/2019,10:34:00 AM,860 West St, San Francisco,CA,94016
183239,27in 4K Gaming Monitor,1,389.99,389.99,"717 Forest St, Seattle, WA 98101",4/18/2019,9:45:00 PM,717 Forest St, Seattle,WA,98101
183240,AA Batteries (4-pack),1,3.84,3.84,"832 14th St, San Francisco, CA 94016",4/16/2019,3:32:00 PM,832 14th St, San Francisco,CA,94016
183241,AA Batteries (4-pack),1,3.84,3.84,"110 Jackson St, San Francisco, CA 94016",4/10/2019,10:29:00 PM,110 Jackson St, San Francisco,CA,94016
183242,USB-C Charging Cable,1,11.95,11.95,"101 12th St, San Francisco, CA 94016",4/27/2019,5:06:00 PM,101 12th St, San Francisco,CA,94016
183243,AAA Batteries (4-pack),1,2.99,2.99,"970 Lakeview St, San Francisco, CA 94016",4/14/2019,7:01:00 PM,970 Lakeview St, San Francisco,CA,94016
183244,USB-C Charging Cable,1,11.95,11.95,"677 Meadow St, San Francisco, CA 94016",4/5/2019,3:34:00 PM,677 Meadow St, San Francisco,CA,94016
183245,Lightning Charging Cable,1,14.95,14.95,"7 2nd St, San Francisco, CA 94016",4/18/2019,4:12:00 PM,7 2nd St, San Francisco,CA,94016
183246,USB-C Charging Cable,1,11.95,11.95,"465 8th St, Los Angeles, CA 90001",4/29/2019,12:30:00 PM,465 8th St, Los Angeles,CA,90001
183247,Bose SoundSport Headphones,1,99.99,99.99,"170 Maple St, Seattle, WA 98101",4/21/2019,9:06:00 AM,170 Maple St, Seattle,WA,98101
183248,Flatscreen TV,1,300,300,"340 11th St, New York City, NY 10001",4/11/2019,4:36:00 PM,340 11th St, New York City,NY,10001
183249,AA Batteries (4-pack),1,3.84,3.84,"177 5th St, Austin, TX 73301",4/26/2019,1:42:00 PM,177 5th St, Austin,TX,73301
183250,Flatscreen TV,1,300,300,"769 12th St, San Francisco, CA 94016",4/20/2019,11:57:00 AM,769 12th St, San Francisco,CA,94016
183251,Wired Headphones,1,11.99,11.99,"691 1st St, Los Angeles, CA 90001",4/14/2019,1:05:00 PM,691 1st St, Los Angeles,CA,90001
183252,Wired Headphones,1,11.99,11.99,"778 Adams St, Los Angeles, CA 90001",4/4/2019,11:59:00 AM,778 Adams St, Los Angeles,CA,90001
183253,AA Batteries (4-pack),2,3.84,7.68,"61 Hickory St, San Francisco, CA 94016",4/1/2019,9:10:00 PM,61 Hickory St, San Francisco,CA,94016
183254,Wired Headphones,1,11.99,11.99,"751 Main St, Dallas, TX 75001",4/29/2019,8:52:00 PM,751 Main St, Dallas,TX,75001
183255,USB-C Charging Cable,1,11.95,11.95,"64 West St, Boston, MA 02215",4/10/2019,12:34:00 PM,64 West St, Boston,MA,2215
183256,LG Washing Machine,1,600,600,"17 Pine St, Dallas, TX 75001",4/27/2019,3:16:00 PM,17 Pine St, Dallas,TX,75001
183257,Macbook Pro Laptop,1,1700,1700,"910 5th St, Los Angeles, CA 90001",4/27/2019,10:46:00 AM,910 5th St, Los Angeles,CA,90001
183258,AAA Batteries (4-pack),2,2.99,5.98,"15 River St, Portland, OR 97035",4/27/2019,8:41:00 AM,15 River St, Portland,OR,97035
183259,USB-C Charging Cable,2,11.95,23.9,"243 Lincoln St, Seattle, WA 98101",4/21/2019,8:03:00 PM,243 Lincoln St, Seattle,WA,98101
183260,AA Batteries (4-pack),1,3.84,3.84,"159 4th St, San Francisco, CA 94016",4/28/2019,10:16:00 AM,159 4th St, San Francisco,CA,94016
183261,AAA Batteries (4-pack),1,2.99,2.99,"190 Jefferson St, New York City, NY 10001",4/30/2019,4:55:00 PM,190 Jefferson St, New York City,NY,10001
